CompanyName|AddressType|City|StateProvince|ProductName|StandardCost|ListPrice|ProductCategoryName|OrderDate|ShipDate|ShipMethod|SubTotal|TaxAmt|Freight|TotalDue|SalesOrderID|SalesOrderDetailID|OrderQty|UnitPrice|UnitPriceDiscount|LineTotal
Trailblazing Sports|Main Office|Cerritos|California|LL Crankset|77.9176|175.4900|Cranksets|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112124|3|105.2940|0.0000|315.882000
Trailblazing Sports|Main Office|Cerritos|California|HL Mountain Pedal|35.9596|80.9900|Pedals|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112125|2|48.5940|0.0000|97.188000
Trailblazing Sports|Main Office|Cerritos|California|Women's Mountain Shorts, S|26.1763|69.9900|Shorts|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112126|2|41.9940|0.0000|83.988000
Trailblazing Sports|Main Office|Cerritos|California|HL Mountain Frame - Silver, 38|747.2002|1364.5000|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112127|1|818.7000|0.0000|818.700000
Trailblazing Sports|Main Office|Cerritos|California|ML Mountain Frame-W - Silver, 42|199.3757|364.0900|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112128|2|218.4540|0.0000|436.908000
Trailblazing Sports|Main Office|Cerritos|California|Mountain-200 Silver, 46|1265.6195|2319.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112129|2|1391.9940|0.0000|2783.988000
Trailblazing Sports|Main Office|Cerritos|California|Women's Mountain Shorts, L|26.1763|69.9900|Shorts|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112130|3|41.9940|0.0000|125.982000
Trailblazing Sports|Main Office|Cerritos|California|Mountain-200 Black, 42|1251.9813|2294.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112131|5|1376.9940|0.0000|6884.970000
Trailblazing Sports|Main Office|Cerritos|California|Mountain-200 Black, 46|1251.9813|2294.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112132|2|1376.9940|0.0000|2753.988000
Trailblazing Sports|Main Office|Cerritos|California|HL Crankset|179.8156|404.9900|Cranksets|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112133|1|242.9940|0.0000|242.994000
Trailblazing Sports|Main Office|Cerritos|California|HL Mountain Frame - Black, 38|739.0410|1349.6000|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112134|3|809.7600|0.0000|2429.280000
Trailblazing Sports|Main Office|Cerritos|California|ML Mountain Handlebars|27.4925|61.9200|Handlebars|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112135|1|37.1520|0.0000|37.152000
Trailblazing Sports|Main Office|Cerritos|California|LL Mountain Frame - Silver, 52|144.5938|264.0500|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112136|2|158.4300|0.0000|316.860000
Trailblazing Sports|Main Office|Cerritos|California|HL Mountain Frame - Black, 42|739.0410|1349.6000|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112137|2|809.7600|0.0000|1619.520000
Trailblazing Sports|Main Office|Cerritos|California|Long-Sleeve Logo Jersey, L|38.4923|49.9900|Jerseys|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112138|2|29.9940|0.0000|59.988000
Trailblazing Sports|Main Office|Cerritos|California|LL Mountain Frame - Silver, 40|144.5938|264.0500|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112139|2|158.4300|0.0000|316.860000
Trailblazing Sports|Main Office|Cerritos|California|LL Mountain Handlebars|19.7758|44.5400|Handlebars|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112140|1|26.7240|0.0000|26.724000
Trailblazing Sports|Main Office|Cerritos|California|ML Mountain Seat/Saddle|17.3782|39.1400|Saddles|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112141|8|23.4840|0.0000|187.872000
Trailblazing Sports|Main Office|Cerritos|California|LL Mountain Frame - Black, 44|136.7850|249.7900|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112142|2|149.8740|0.0000|299.748000
Trailblazing Sports|Main Office|Cerritos|California|Mountain-200 Black, 38|1251.9813|2294.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112143|2|1376.9940|0.0000|2753.988000
Trailblazing Sports|Main Office|Cerritos|California|HL Mountain Seat/Saddle|23.3722|52.6400|Saddles|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112144|2|31.5840|0.0000|63.168000
Trailblazing Sports|Main Office|Cerritos|California|HL Bottom Bracket|53.9416|121.4900|Bottom Brackets|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112145|3|72.8940|0.0000|218.682000
Trailblazing Sports|Main Office|Cerritos|California|Mountain-200 Silver, 38|1265.6195|2319.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112146|3|1391.9940|0.0000|4175.982000
Trailblazing Sports|Main Office|Cerritos|California|LL Mountain Frame - Black, 42|136.7850|249.7900|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112147|4|149.8740|0.0000|599.496000
Trailblazing Sports|Main Office|Cerritos|California|Chain|8.9866|20.2400|Chains|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112148|3|12.1440|0.0000|36.432000
Sports Store|Main Office|Cambridge|England|ML Mountain Pedal|27.5680|62.0900|Pedals|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2453.7645|196.3012|61.3441|2711.4098|71846|112149|2|37.2540|0.0000|74.508000
Sports Store|Main Office|Cambridge|England|HL Mountain Frame - Silver, 42|747.2002|1364.5000|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2453.7645|196.3012|61.3441|2711.4098|71846|112150|1|818.7000|0.0000|818.700000
Sports Store|Main Office|Cambridge|England|Mountain-500 Silver, 40|308.2179|564.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2453.7645|196.3012|61.3441|2711.4098|71846|112151|1|112.9980|0.4000|67.798800
Sports Store|Main Office|Cambridge|England|Mountain-400-W Silver, 40|419.7784|769.4900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2453.7645|196.3012|61.3441|2711.4098|71846|112152|2|461.6940|0.0000|923.388000
Transport Bikes|Main Office|Sandy|Utah|Touring-3000 Yellow, 50|461.4448|742.3500|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|602.1946|48.1756|15.0549|665.4251|71856|112331|1|445.4100|0.0000|445.410000
Transport Bikes|Main Office|Sandy|Utah|Front Derailleur|40.6216|91.4900|Derailleurs|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|602.1946|48.1756|15.0549|665.4251|71856|112332|1|54.8940|0.0000|54.894000
Thrilling Bike Tours|Main Office|Santa Fe|New Mexico|Touring-3000 Blue, 50|461.4448|742.3500|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|13823.7083|1105.8967|345.5927|15275.1977|71858|112359|3|445.4100|0.0000|1336.230000
Thrilling Bike Tours|Main Office|Santa Fe|New Mexico|Touring-3000 Yellow, 50|461.4448|742.3500|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|13823.7083|1105.8967|345.5927|15275.1977|71858|112360|1|445.4100|0.0000|445.410000
Thrilling Bike Tours|Main Office|Santa Fe|New Mexico|Touring-2000 Blue, 60|755.1508|1214.8500|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|13823.7083|1105.8967|345.5927|15275.1977|71858|112361|1|728.9100|0.0000|728.910000
Thrilling Bike Tours|Main Office|Santa Fe|New Mexico|Long-Sleeve Logo Jersey, L|38.4923|49.9900|Jerseys|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|13823.7083|1105.8967|345.5927|15275.1977|71858|112362|2|29.9940|0.0000|59.988000
Thrilling Bike Tours|Main Office|Santa Fe|New Mexico|Short-Sleeve Classic Jersey, L|41.5723|53.9900|Jerseys|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|13823.7083|1105.8967|345.5927|15275.1977|71858|112363|2|32.3940|0.0000|64.788000
Thrilling Bike Tours|Main Office|Santa Fe|New Mexico|Touring-1000 Yellow, 60|1481.9379|2384.0700|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|13823.7083|1105.8967|345.5927|15275.1977|71858|112364|1|1430.4420|0.0000|1430.442000
Thrilling Bike Tours|Main Office|Santa Fe|New Mexico|Touring-3000 Yellow, 62|461.4448|742.3500|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|13823.7083|1105.8967|345.5927|15275.1977|71858|112365|2|445.4100|0.0000|890.820000
Thrilling Bike Tours|Main Office|Santa Fe|New Mexico|Chain|8.9866|20.2400|Chains|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|13823.7083|1105.8967|345.5927|15275.1977|71858|112366|1|12.1440|0.0000|12.144000
Thrilling Bike Tours|Main Office|Santa Fe|New Mexico|Front Brakes|47.2860|106.5000|Brakes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|13823.7083|1105.8967|345.5927|15275.1977|71858|112367|2|63.9000|0.0000|127.800000
Thrilling Bike Tours|Main Office|Santa Fe|New Mexico|Front Derailleur|40.6216|91.4900|Derailleurs|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|13823.7083|1105.8967|345.5927|15275.1977|71858|112368|1|54.8940|0.0000|54.894000
Thrilling Bike Tours|Main Office|Santa Fe|New Mexico|Touring-2000 Blue, 54|755.1508|1214.8500|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|13823.7083|1105.8967|345.5927|15275.1977|71858|112369|1|728.9100|0.0000|728.910000
Thrilling Bike Tours|Main Office|Santa Fe|New Mexico|Bike Wash - Dissolver|2.9733|7.9500|Cleaners|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|13823.7083|1105.8967|345.5927|15275.1977|71858|112370|1|4.7700|0.0000|4.770000
Thrilling Bike Tours|Main Office|Santa Fe|New Mexico|Touring-3000 Blue, 54|461.4448|742.3500|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|13823.7083|1105.8967|345.5927|15275.1977|71858|112371|1|445.4100|0.0000|445.410000
Thrilling Bike Tours|Main Office|Santa Fe|New Mexico|Touring-1000 Blue, 60|1481.9379|2384.0700|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|13823.7083|1105.8967|345.5927|15275.1977|71858|112372|1|1430.4420|0.0000|1430.442000
Thrilling Bike Tours|Main Office|Santa Fe|New Mexico|Touring-3000 Yellow, 44|461.4448|742.3500|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|13823.7083|1105.8967|345.5927|15275.1977|71858|112373|2|445.4100|0.0000|890.820000
Thrilling Bike Tours|Main Office|Santa Fe|New Mexico|Touring-1000 Blue, 46|1481.9379|2384.0700|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|13823.7083|1105.8967|345.5927|15275.1977|71858|112374|2|1430.4420|0.0000|2860.884000
Thrilling Bike Tours|Main Office|Santa Fe|New Mexico|AWC Logo Cap|6.9223|8.9900|Caps|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|13823.7083|1105.8967|345.5927|15275.1977|71858|112375|3|5.3940|0.0000|16.182000
Sports Products Store|Main Office|Santa Ana|California|Racing Socks, L|3.3623|8.9900|Socks|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|3324.2759|265.9421|83.1069|3673.3249|71863|112391|11|5.2142|0.0200|56.209076
Sports Products Store|Main Office|Santa Ana|California|Racing Socks, M|3.3623|8.9900|Socks|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|3324.2759|265.9421|83.1069|3673.3249|71863|112392|2|5.3940|0.0000|10.788000
Sports Products Store|Main Office|Santa Ana|California|Road-750 Black, 48|343.6496|539.9900|Road Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|3324.2759|265.9421|83.1069|3673.3249|71863|112393|2|323.9940|0.0000|647.988000
Sports Products Store|Main Office|Santa Ana|California|Road-350-W Yellow, 40|1082.5100|1700.9900|Road Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|3324.2759|265.9421|83.1069|3673.3249|71863|112394|1|1020.5940|0.0000|1020.594000
Sports Products Store|Main Office|Santa Ana|California|Sport-100 Helmet, Blue|13.0863|34.9900|Helmets|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|3324.2759|265.9421|83.1069|3673.3249|71863|112395|1|20.9940|0.0000|20.994000
Sports Products Store|Main Office|Santa Ana|California|Road-750 Black, 52|343.6496|539.9900|Road Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|3324.2759|265.9421|83.1069|3673.3249|71863|112396|3|323.9940|0.0000|971.982000
Sports Products Store|Main Office|Santa Ana|California|LL Road Pedal|17.9776|40.4900|Pedals|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|3324.2759|265.9421|83.1069|3673.3249|71863|112397|2|24.2940|0.0000|48.588000
Vigorous Sports Store|Main Office|Oxon|England|HL Road Frame - Red, 62|868.6342|1431.5000|Road Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|1059.3100|84.7448|26.4828|1170.5376|71867|112452|1|858.9000|0.0000|858.900000
Channel Outlet|Main Office|High Wycombe|England|Hitch Rack - 4-Bike|44.8800|120.0000|Bike Racks|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|550.3860|44.0309|13.7597|608.1766|71885|112644|3|72.0000|0.0000|216.000000
Channel Outlet|Main Office|High Wycombe|England|Short-Sleeve Classic Jersey, XL|41.5723|53.9900|Jerseys|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|550.3860|44.0309|13.7597|608.1766|71885|112645|6|32.3940|0.0000|194.364000
Channel Outlet|Main Office|High Wycombe|England|Classic Vest, S|23.7490|63.5000|Vests|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|550.3860|44.0309|13.7597|608.1766|71885|112646|3|38.1000|0.0000|114.300000
Futuristic Bikes|Main Office|Culver City|California|ML Mountain Seat/Saddle|17.3782|39.1400|Saddles|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|246.7392|19.7391|6.1685|272.6468|71895|112864|2|23.4840|0.0000|46.968000
Futuristic Bikes|Main Office|Culver City|California|Long-Sleeve Logo Jersey, L|38.4923|49.9900|Jerseys|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|246.7392|19.7391|6.1685|272.6468|71895|112865|2|29.9940|0.0000|59.988000
Futuristic Bikes|Main Office|Culver City|California|Classic Vest, S|23.7490|63.5000|Vests|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|246.7392|19.7391|6.1685|272.6468|71895|112866|3|38.1000|0.0000|114.300000
Paints and Solvents Company|Main Office|Englewood|Colorado|Touring-1000 Blue, 46|1481.9379|2384.0700|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|12685.8899|1014.8712|317.1472|14017.9083|71897|112898|1|1430.4420|0.0000|1430.442000
Paints and Solvents Company|Main Office|Englewood|Colorado|Touring-3000 Blue, 50|461.4448|742.3500|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|12685.8899|1014.8712|317.1472|14017.9083|71897|112899|4|445.4100|0.0000|1781.640000
Paints and Solvents Company|Main Office|Englewood|Colorado|Touring-1000 Blue, 60|1481.9379|2384.0700|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|12685.8899|1014.8712|317.1472|14017.9083|71897|112900|3|1430.4420|0.0000|4291.326000
Paints and Solvents Company|Main Office|Englewood|Colorado|Short-Sleeve Classic Jersey, XL|41.5723|53.9900|Jerseys|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|12685.8899|1014.8712|317.1472|14017.9083|71897|112901|3|32.3940|0.0000|97.182000
Paints and Solvents Company|Main Office|Englewood|Colorado|AWC Logo Cap|6.9223|8.9900|Caps|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|12685.8899|1014.8712|317.1472|14017.9083|71897|112902|4|5.3940|0.0000|21.576000
Paints and Solvents Company|Main Office|Englewood|Colorado|Touring-1000 Yellow, 46|1481.9379|2384.0700|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|12685.8899|1014.8712|317.1472|14017.9083|71897|112903|2|1430.4420|0.0000|2860.884000
Paints and Solvents Company|Main Office|Englewood|Colorado|Classic Vest, S|23.7490|63.5000|Vests|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|12685.8899|1014.8712|317.1472|14017.9083|71897|112904|1|38.1000|0.0000|38.100000
Paints and Solvents Company|Main Office|Englewood|Colorado|Front Brakes|47.2860|106.5000|Brakes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|12685.8899|1014.8712|317.1472|14017.9083|71897|112905|1|63.9000|0.0000|63.900000
Instruments and Parts Company|Main Office|Gloucestershire|England|Touring-1000 Blue, 60|1481.9379|2384.0700|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112906|3|1430.4420|0.0000|4291.326000
Instruments and Parts Company|Main Office|Gloucestershire|England|Touring-3000 Blue, 44|461.4448|742.3500|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112907|4|445.4100|0.0000|1781.640000
Instruments and Parts Company|Main Office|Gloucestershire|England|HL Bottom Bracket|53.9416|121.4900|Bottom Brackets|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112908|4|72.8940|0.0000|291.576000
Instruments and Parts Company|Main Office|Gloucestershire|England|Touring-1000 Blue, 50|1481.9379|2384.0700|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112909|6|1430.4420|0.0000|8582.652000
Instruments and Parts Company|Main Office|Gloucestershire|England|Touring-2000 Blue, 46|755.1508|1214.8500|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112910|3|728.9100|0.0000|2186.730000
Instruments and Parts Company|Main Office|Gloucestershire|England|Touring-1000 Yellow, 54|1481.9379|2384.0700|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112911|1|1430.4420|0.0000|1430.442000
Instruments and Parts Company|Main Office|Gloucestershire|England|Touring-3000 Blue, 62|461.4448|742.3500|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112912|3|445.4100|0.0000|1336.230000
Instruments and Parts Company|Main Office|Gloucestershire|England|LL Bottom Bracket|23.9716|53.9900|Bottom Brackets|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112913|3|32.3940|0.0000|97.182000
Instruments and Parts Company|Main Office|Gloucestershire|England|Touring-3000 Blue, 58|461.4448|742.3500|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112914|1|445.4100|0.0000|445.410000
Instruments and Parts Company|Main Office|Gloucestershire|England|Touring-1000 Blue, 54|1481.9379|2384.0700|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112915|4|1430.4420|0.0000|5721.768000
Instruments and Parts Company|Main Office|Gloucestershire|England|Touring-1000 Blue, 46|1481.9379|2384.0700|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112916|3|1430.4420|0.0000|4291.326000
Instruments and Parts Company|Main Office|Gloucestershire|England|Touring-2000 Blue, 54|755.1508|1214.8500|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112917|5|728.9100|0.0000|3644.550000
Instruments and Parts Company|Main Office|Gloucestershire|England|LL Crankset|77.9176|175.4900|Cranksets|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112918|4|105.2940|0.0000|421.176000
Instruments and Parts Company|Main Office|Gloucestershire|England|Touring-3000 Blue, 54|461.4448|742.3500|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112919|1|445.4100|0.0000|445.410000
Instruments and Parts Company|Main Office|Gloucestershire|England|Front Derailleur|40.6216|91.4900|Derailleurs|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112920|3|54.8940|0.0000|164.682000
Instruments and Parts Company|Main Office|Gloucestershire|England|Touring-2000 Blue, 50|755.1508|1214.8500|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112921|5|728.9100|0.0000|3644.550000
Instruments and Parts Company|Main Office|Gloucestershire|England|Touring-2000 Blue, 60|755.1508|1214.8500|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112922|2|728.9100|0.0000|1457.820000
Instruments and Parts Company|Main Office|Gloucestershire|England|HL Touring Frame - Yellow, 54|601.7437|1003.9100|Touring Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112923|1|602.3460|0.0000|602.346000
Instruments and Parts Company|Main Office|Gloucestershire|England|Touring-1000 Yellow, 50|1481.9379|2384.0700|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112924|1|1430.4420|0.0000|1430.442000
Instruments and Parts Company|Main Office|Gloucestershire|England|Touring-3000 Yellow, 58|461.4448|742.3500|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112925|3|445.4100|0.0000|1336.230000
Instruments and Parts Company|Main Office|Gloucestershire|England|HL Touring Seat/Saddle|23.3722|52.6400|Saddles|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112926|3|31.5840|0.0000|94.752000
Instruments and Parts Company|Main Office|Gloucestershire|England|Front Brakes|47.2860|106.5000|Brakes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112927|1|63.9000|0.0000|63.900000
